125	3	78023427	125313616	16	33185937	73578532	-1
126	3	125725938	128533638	6	87949106	90595694	-1
127	3	128603547	128631451	3	35968683	35989854	1
128	3	128634054	129035239	6	87629913	87931741	1
129	3	129116060	129611882	6	115758000	116142910	1
130	3	129669083	129713152	6	92180525	92216209	-1
131	3	129931683	138310815	9	99146670	105954019	-1
132	3	138338575	138552544	9	98891353	99039574	1
133	3	138647872	148087276	9	90208827	98873649	-1
134	3	148364028	148459518	13	30399521	30473518	1
135	3	148459537	148939688	3	19857185	20214649	-1
136	3	149058217	157513735	3	57056913	66390700	1
137	3	157522281	157532372	3	66392937	66403714	-1
138	3	157536730	167816341	3	66408928	75764067	1
139	3	167930584	170517751	3	28938892	31478552	1
140	3	170553485	178105404	3	20470809	28734649	-1
141	3	178163700	182810326	3	31692435	35894832	1
142	3	182858321	195269886	16	19676111	31275094	1
143	3	195281440	195281860	11	58322335	58322755	-1
144	3	195293750	195311007	16	31295352	31314874	1
145	3	195435632	197300393	16	31422249	32806367	-1
146	3	197398881	197770577	16	32821825	33127766	1
147	4	493200	1116961	5	108742019	109215178	1
148	4	1161405	3810238	5	33557262	35656565	1
149	4	4207792	8873351	5	35731756	38685794	-1
150	4	9783857	10023151	5	38711102	38871452	1
151	4	10075965	69054320	5	38918054	87094167	1
152	4	69159026	69168076	5	87430029	87432330	1
153	4	69179042	69362444	5	87136377	87265680	-1
154	4	69403491	69434125	5	87320375	87355446	1
155	4	69512997	88998639	5	87495391	104934555	1
156	4	89013396	89053752	6	58613644	58642375	-1
157	4	89182186	89444695	6	57459334	57641849	1
158	4	89513620	95267699	6	58781540	65096844	1
159	4	95292071	120612626	3	122380963	142129726	-1
160	4	120981295	122301651	6	65331437	66490571	-1
161	4	122501415	141189530	3	36243804	52020484	1
162	4	141263857	150832058	8	77855702	85983214	-1
163	4	150849368	150852935	8	77821567	77833674	1
164	4	150854904	150892273	8	77809285	77818262	-1
165	4	150966843	163095309	3	75861928	86766567	-1
166	4	163505367	165411372	8	67956499	69918850	-1
167	4	165421105	165538985	8	67803875	67944614	1
168	4	165581630	190883067	8	42484331	67793763	-1
169	5	192044	4418443	13	71464047	74501030	-1
170	5	4424302	4428086	13	71439629	71443546	1
171	5	4454906	8383025	13	67897769	71433142	-1
172	5	9034437	42875153	15	3179144	32626780	-1
173	5	43231946	43233241	2	151284728	151286014	-1
174	5	43446443	43494706	13	120263638	120284159	-1
175	5	43495088	43495297	5	38898784	38898993	-1
176	5	43495491	43495899	1	101902744	101903152	-1
177	5	43495951	43496117	5	87426628	87426794	-1
178	5	43502507	81199151	13	91441649	120262731	-1
179	5	81204199	81205143	13	91435591	91436684	1
180	5	81222843	81283461	13	91347960	91410403	-1
181	5	81305682	81305917	7	128158917	128159152	1
182	5	81319213	81321586	13	91326926	91329728	1
183	5	81325005	90958729	13	80724462	91321013	-1
184	5	90959588	90959951	13	80722746	80723085	1
185	5	90963135	96139446	13	74783823	80706663	-1
186	5	96221637	98368227	17	15760198	17773560	-1
187	5	98384593	98801825	1	95980362	96516040	1
188	5	98931932	99656031	1	96522241	96952192	-1
189	5	99745413	101755560	1	97119884	98977928	1
190	5	101890840	102727580	1	99435690	100258963	-1
191	5	102766419	109976675	17	59018681	65835287	1
192	5	110074966	110098113	18	31742222	31769321	-1
193	5	110330978	112293698	18	32900421	34561528	1
194	5	112312602	118970426	18	44540259	50441904	1
195	5	118988499	118988659	13	67190626	67190786	-1
196	5	118994141	119169207	18	50472093	50630864	-1
197	5	119206575	119669112	18	50677750	51175629	-1
198	5	119724115	130362578	18	51200138	60336235	1
199	5	130495196	134063580	11	51505784	54683800	-1
200	5	134073602	137090677	13	55724097	58230523	1
201	5	137143865	137223496	18	44435133	44515339	1
202	5	137226234	147622069	18	34569528	44278516	1
203	5	147691918	150176127	18	60634077	62756047	-1
204	5	150385854	154346443	11	54698579	57992977	1
205	5	154360001	171932067	11	32203008	48574374	-1
206	5	171955729	172718020	17	26487089	27030095	1
207	5	172737962	173710779	11	31253085	32058333	1
208	5	173764915	174173310	13	53550121	53850858	-1
209	5	174429169	177036590	13	53901162	55710629	1
210	5	177482323	177482733	8	19492654	19493064	1
211	5	177482737	177483197	X	5648475	5648935	1
212	5	177503313	180670786	11	48613981	51495289	-1
213	6	229326	20060545	13	30699326	48563979	1
214	6	20068867	29012954	13	21207562	30363023	-1
215	6	29039663	29040182	13	21164281	21164814	1
216	6	29105756	33373177	17	34020276	38472944	-1
217	6	33373346	39057658	17	27061671	31077129	1
218	6	39073257	39295710	14	20896589	21095761	1
219	6	39307418	49604527	17	40948124	50046725	-1
220	6	49660492	49666217	17	40902165	40920854	1
221	6	49753656	49754842	17	40344236	40345422	1
222	6	49814359	52622704	1	18118849	21288167	1
223	6	52696687	55782859	9	75567288	78116825	-1
224	6	55804582	55805203	5	110547038	110547650	1
225	6	56226737	73942950	1	21325016	34462215	-1
226	6	74001772	74002533	14	61902810	61903554	-1
227	6	74107397	86388744	9	78246833	88418041	1
228	6	86796212	86796833	X	150091227	150091841	-1
229	6	87797880	90529294	4	32744259	34851295	-1
230	6	90539500	90581040	4	32702319	32735034	1
231	6	90603231	100244254	4	21361523	32690372	-1
232	6	100497741	100498911	2	23057776	23059482	-1
233	6	100553328	115614553	10	35091972	51129630	-1
234	6	115644425	115863750	10	34792708	35064062	1
235	6	115876241	116917732	10	33714042	34784234	-1
236	6	116938450	117045549	10	33625622	33692376	1
237	6	117047703	123140251	10	51288782	57542501	1
238	6	123317839	154997080	10	3012843	33343995	-1
239	6	155054487	159382384	17	3114907	7100494	1
240	6	159439108	160023855	17	7714005	8132562	-1
241	6	160103556	166743738	17	8511707	13208007	-1
242	6	166748454	166749925	1	9385678	9388377	-1
243	6	166755904	166796342	17	8476779	8504154	-1
244	6	166827385	167064767	17	7357202	7503667	-1
245	6	167412940	167550540	17	8358501	8449627	1
246	6	167929583	170893599	17	13733639	15664167	1
247	7	169489	2568030	5	139196481	141091468	1
248	7	2577741	2704412	5	141096559	141194514	-1
249	7	2721689	5850729	5	141202151	143887581	1
250	7	5944718	6737097	5	144001968	144765095	-1
251	7	7091153	12531574	6	7723596	13214550	1
252	7	12561753	19748478	12	34114682	40894269	-1
253	7	19761201	22528684	12	118642172	121257528	-1
254	7	22550086	22550330	18	63703260	63703503	1
255	7	22551185	22551328	5	87426475	87426618	-1
256	7	22551455	22551674	18	63704626	63704851	1
257	7	22617387	22768386	5	30181027	30341446	1
258	7	22851639	23240325	5	23344011	23688255	1
259	7	23270423	33102312	6	48971207	56873798	1
260	7	33136148	36339346	9	22254289	25411698	1
261	7	36366474	36492373	9	22137328	22248570	-1
262	7	36525018	43605634	13	14318672	21129690	-1
263	7	43832309	43846783	2	126912576	126922678	1
264	7	43906326	55277330	11	5604480	16815626	1
265	7	55432947	55639998	6	57652405	57774955	1
266	7	55759036	55780832	1	44386905	44387767	1
267	7	55874846	66458246	5	130195477	130726726	1
268	7	66808559	72301365	5	130729846	134549894	-1
269	7	72718795	74148326	5	134737711	135850119	-1
270	7	74470001	74489425	5	134631603	134652445	1
271	7	75046695	76144502	5	135852645	136519945	1
272	7	76825628	91477272	5	4221020	20881747	-1
273	7	91503104	91763615	5	3890917	4104262	1
274	7	91779899	92672929	5	3152500	3863941	-1
275	7	92673504	92675802	14	20011093	20012679	-1
276	7	92676051	92676191	13	3218760	3218900	-1
277	7	92759508	97501791	6	3321418	7643235	1
278	7	97598311	99227613	5	144771894	146051998	1
279	7	99247735	99817774	5	138336450	138783421	1
280	7	99998726	102280864	5	136535930	138263613	-1
281	7	102359287	105207729	5	20920600	23325369	1
282	7	105209848	107763449	12	31818524	34083315	-1
283	7	107788753	112129956	12	40903725	45701144	-1
284	7	112152655	114978375	6	13246781	16082005	1
285	7	114984724	114990943	6	16090204	16097977	-1
286	7	114997364	150558297	6	16102837	48858832	1
287	7	150595348	157178962	5	23772280	30093596	1
288	7	157250727	158935242	12	117318502	118590623	-1
289	8	382880	5348046	8	13921879	17835174	1
290	8	5368766	5716843	8	17874164	18194321	-1
291	8	5827607	6693018	8	18268337	18950936	1
292	8	8146252	9639842	8	35889528	37235458	-1
293	8	9708338	11813376	14	63673653	65238886	-1
294	8	12579421	16132565	8	37279122	40818948	1
295	8	16147068	16155924	8	40831672	40840234	-1
296	8	16168899	17933099	8	40855693	42445656	1
297	8	17993144	20172358	8	69962323	71719415	1
298	8	20206749	29149940	14	65249323	72789797	-1
299	8	29190576	36636234	8	28785402	35885012	-1
300	8	36661543	36694418	8	26968593	27002568	1
301	8	36731304	37919395	8	27309219	28426852	1
302	8	37963930	42488503	8	23557027	26950517	-1
303	8	42563901	42620239	8	28495558	28522229	1
304	8	42692791	43054601	8	27055718	27273567	-1
305	8	48192540	49838279	16	14701661	16140867	-1
306	8	50653053	50653713	11	60629982	60630986	-1
307	8	50823816	56522590	1	3085138	9289098	-1
308	8	56652737	62627419	4	3477686	9596498	1
309	8	62786880	62966026	4	20895151	21236476	1
310	8	63043854	63998431	4	19935737	20821241	-1
311	8	64081109	67334241	3	16083171	19788665	1
312	8	67341362	76106190	1	9535600	17918604	1
313	8	76198746	87012445	3	3361669	15218088	1
314	8	87063853	97239554	4	9707593	19868829	-1
315	8	97243287	97372190	13	67001689	67122406	1
316	8	97414091	146279549	15	32704849	76780824	1
317	9	147632	6645741	19	25007999	30249956	1
318	9	6793022	26057082	4	73908763	93355803	1
319	9	26066175	26135440	4	93382915	93437842	-1
320	9	26142965	26147297	4	93455300	93460868	-1
321	9	26170037	27296656	4	93497061	94595056	1
322	9	27329172	38469948	4	34899941	45879151	1
323	9	38652676	39177341	13	64550628	64894563	1
324	9	69117740	69121286	19	24894621	24899281	1
325	9	71043498	82774540	19	14109327	24858548	-1
326	9	82994114	84012420	4	70307845	71503677	1
327	9	84031833	84089071	4	71532962	71630390	-1
328	9	84108229	85682503	4	71661692	73443149	1
329	9	85857878	86153093	4	73659728	73848148	-1
330	9	86238104	90323491	13	58259065	60864477	1
331	9	90582378	90589350	13	64533916	64540286	-1
332	9	90810682	94877621	13	51077350	53472687	1
333	9	94939668	94950910	13	65146315	65153054	1
334	9	94972575	97063701	13	48584497	49829681	-1
335	9	97108025	97109729	13	62880262	62881024	-1
336	9	97137166	97223187	13	65166467	65213856	-1
337	9	97321224	99824951	13	62938450	64489973	1
338	9	99883800	99885763	13	67288184	67289841	1
339	9	100043854	109425200	4	45886577	54731008	1
340	9	109436394	109445813	4	54736746	54747149	-1
341	9	109456096	123486031	4	54767037	70201971	1
342	9	123526478	127952118	2	34660889	39081879	1
343	9	127962751	131050956	2	32134627	34655374	-1
344	9	131071978	134406024	2	29633300	32115251	1
345	9	134420855	136036874	2	28353942	29607280	-1
346	9	136131119	138395787	2	26698770	28325342	1
347	9	138585541	139621318	2	25698772	26494828	1
348	9	139635284	141019028	2	24459454	25539928	-1
349	10	138946	2294447	13	7648162	9801850	-1
350	10	2327448	2443930	13	7483010	7611354	1
351	10	2461409	5855210	13	3537557	7451835	-1
352	10	5920166	15429492	2	3024683	11711446	-1
353	10	15495704	27155434	2	11945276	22907407	1
354	10	27311774	27350175	6	118461977	118490571	1
355	10	27400894	27531075	2	22923714	23052564	-1
356	10	27535322	27537558	11	103316757	103464577	1
357	10	27671326	28911967	18	6707433	7929051	1
358	10	28955740	29599067	18	3497371	4181140	1
359	10	29746820	30901797	18	4181145	5118772	-1
360	10	31006609	32677475	18	5118836	6530130	1
361	10	33015639	35150948	8	129560372	131405510	-1
362	10	35297542	35501302	18	3267017	3436292	-1
363	10	35625985	37057943	18	8043294	9449667	-1
364	10	38121246	38261205	6	118379617	118427843	1
365	10	43279943	46159189	6	116223692	118368503	-1
366	10	46965000	51371085	14	33015418	35039322	-1
367	10	51579202	51592625	14	32984008	32993862	1
368	10	51829430	51889497	6	116159095	116208978	1
369	10	51956665	52409022	19	32078306	32478167	1
370	10	52548879	54534532	19	30304158	32042678	-1
371	10	55170482	74856919	10	58785851	74377571	-1
372	10	74874157	81254715	14	21119852	26625604	1
373	10	81680692	81709313	14	41967774	41998941	1
374	10	81926707	81932588	14	26688388	26693730	-1
375	10	82033571	88974015	14	35041246	41935861	-1
376	10	89260673	121215120	19	32554927	61168435	1
377	11	3631178	17353015	7	109227291	123684013	1
378	11	17407373	25619145	7	53352996	62804056	1
379	11	26330938	57739776	2	84358996	110817227	-1
380	11	57808421	68707167	19	3261471	14013544	-1
381	11	68748087	71209457	7	150983848	152507674	-1
382	11	71627197	89431632	7	93868305	109226365	-1
383	11	89868735	107431575	9	3338508	18189593	-1
384	11	107461333	134781962	9	25932772	53823579	-1
385	12	175999	369210	6	121252729	121423632	-1
386	12	392764	2807115	6	118537258	120391005	-1
387	12	2904315	7710099	6	124229102	128388520	-1
388	12	7802263	8692490	6	122528924	123238951	1
389	12	8756857	9225471	6	121624746	122512515	-1
390	12	9232684	9265584	6	121588784	121617223	-1
391	12	9288195	9288303	X	35391402	35391510	-1
392	12	9307205	9313039	6	121618112	121623716	-1
393	12	9381981	17023245	6	128434895	138614783	1
394	12	17029979	17104714	6	138620190	138662461	-1
395	12	17113594	32536558	6	138670867	149511222	1
396	12	32552749	33049630	16	16213502	16600001	-1
397	12	33523921	55005118	15	89607468	103396040	1
398	12	55195658	55197256	6	122515854	122517412	1
399	12	55356721	104340698	10	86154907	129799131	-1
400	12	104345347	108169387	10	82082901	85391588	1
401	12	108325559	110480281	5	113798393	115259357	1
402	12	110562704	121491820	5	115349780	123064167	-1
403	12	121570478	132335571	5	123093792	130112252	1
404	12	132379197	133454227	5	110569387	111239098	-1
405	12	133609524	133610642	2	23090194	23091339	1
406	13	19727657	19729602	16	17638610	17640821	-1
407	13	20207792	23363343	14	57287091	59723527	1
408	13	23777999	24465687	14	61398603	61864623	-1
409	13	24695175	24696278	1	118526098	118527181	1
410	13	24697993	24881226	14	61218246	61383408	1
411	13	25016723	25064961	14	57214097	57254665	-1
412	13	25234154	25507283	14	56956524	57203138	1
413	13	25671223	25671783	17	26406316	26406894	1
414	13	25672118	25672714	17	26407215	26407782	1
415	13	25685156	26636991	14	60232126	61062451	-1
416	13	26786947	34214545	5	147020798	152212148	1
417	13	34284843	34410412	5	152445508	152531932	-1
418	13	34481690	41246993	3	52067234	56973695	-1
419	13	41303546	41429922	8	23455487	23539845	-1
420	13	41437796	41438040	19	24950246	24950491	-1
421	13	41495636	49794856	14	72932188	79987793	-1
422	13	49822227	50141461	14	59828761	60216621	-1
423	13	50204578	52355089	14	61929574	63590515	1
424	13	52439463	52730312	8	23083585	23272898	1
425	13	52934148	53049245	8	23279244	23377901	-1
426	13	53217593	53217895	17	39773599	39773898	-1
427	13	53231664	55024140	14	79995173	81907899	1
428	13	55033088	55033505	14	81913138	81913556	-1
429	13	55096834	55182042	14	81975819	82068465	1
430	13	55189020	55189359	14	82085558	82085894	-1
431	13	55207605	55917607	14	82115872	82799078	1
432	13	55935479	55936456	14	82831135	82833885	-1
433	13	55949255	55954610	14	82843709	82848121	-1
434	13	55968749	56054488	14	82862499	82934038	1
435	13	56099809	56273410	14	82963810	83165289	-1
436	13	56298766	64245700	14	83173949	90728969	1
437	13	64254783	64255171	14	90734320	90734702	-1
438	13	64303355	64308693	14	90761221	90767462	-1
439	13	64344250	103145318	14	90779194	125174857	1
440	13	103249389	103525657	1	43990934	44236040	1
441	13	103534559	115092778	8	4785062	13881621	1
442	14	20211531	20404618	14	50759521	50968725	-1
443	14	20438658	20444724	14	50742790	50747228	1
444	14	20528173	20612803	14	50514568	50549249	-1
445	14	20647563	25103381	14	51044373	56830209	1
446	14	25158310	52205685	12	45739339	72009087	1
447	14	52288358	52593455	14	20527010	20850775	-1
448	14	52698374	52743352	14	45471006	45522877	-1
449	14	52778420	58629132	14	45606277	50411103	1
450	15	22833612	23086345	7	63049652	63274890	1
451	15	23811233	28525436	7	63340357	69564634	-1
452	15	29131286	30366168	7	71647000	72781429	1
453	15	30927347	30931944	5	87389770	87390202	-1
454	15	31196965	32509279	7	70199998	71518292	-1
455	15	32917297	34659314	2	112080089	113682212	-1
456	15	34993807	51296856	2	113784863	126894274	1
457	15	51350106	51914976	9	53874910	54349433	1
458	15	51972634	76021954	9	56694265	75532858	-1
459	15	76120196	78164000	9	54984607	56692723	1
460	15	78286932	78369884	9	90096539	90165439	1
461	15	78381254	78999288	9	54377917	54954585	1
462	15	79051829	80181616	9	89110128	90094644	-1
463	15	80236900	80237924	17	17785821	17786849	1
464	15	80319376	82533704	7	89820156	91888534	-1
465	15	83215183	84770820	7	88494670	89820152	1
466	15	85143706	85681726	7	88005280	88478866	1
467	15	85859518	90815360	7	82529423	87410183	1
468	15	90858928	91565495	7	87414855	88000551	-1
469	15	91618993	99072254	7	75434981	82474230	-1
470	15	99080563	99554127	7	74980863	75415480	1
471	15	99573602	102264542	7	72789880	74972325	-1
472	15	102345940	102369243	2	111654583	111849325	-1
473	15	102369367	102389723	2	111861136	111932434	-1
474	16	97434	103585	2	181599166	181603033	-1
475	16	104017	204297	11	32105622	32177906	1
476	16	213084	249239	17	26412618	26446790	-1
477	16	256022	2770267	17	24175168	26404285	-1
478	16	2802657	2871436	17	23940170	24009831	1
479	16	2872584	2872938	6	65197319	65197672	-1
480	16	2903865	2906250	17	24131565	24133800	1
481	16	2946472	3199788	17	23688056	23916896	-1
482	16	3254259	14775543	16	3592410	13719394	1
483	16	15120509	15178550	16	13790727	13847874	-1
484	16	15501678	16232352	16	13946648	14473035	1
485	16	16244021	16315554	7	53232237	53284406	1
486	16	16760110	18297482	7	123776968	125172754	-1
487	16	18554937	18573252	7	53289289	53300786	-1
488	16	18794335	18945075	7	125252618	125398233	1
489	16	19017004	19337432	7	125490770	125712899	-1
490	16	19455493	21349798	7	125770716	127484076	1
491	16	21608477	21806996	7	128176225	128337658	1
492	16	21823856	21830032	16	13782137	13788948	-1
493	16	21950070	22410790	7	127543987	128139060	1
494	16	22633205	28335127	7	128346189	133438492	1
495	16	28391626	28615875	7	133690962	133816327	1
496	16	28631397	28634759	16	13940852	13944817	-1
497	16	28834323	29020774	7	133500764	133646964	-1
498	16	29661014	30199850	7	133843819	134321835	-1
499	16	30364496	31519668	7	134337523	135441571	1
500	16	35037223	35037486	13	62423817	62424080	-1
501	16	46615654	46652177	8	4736107	4768204	1
502	16	46693776	69975640	8	87784465	110082493	1
503	16	70051946	70099764	16	13854484	13903113	1
504	16	70154520	70190722	8	113625888	113658852	1
505	16	70285034	74340179	8	110104287	113581044	-1
506	16	74481337	90108945	8	113677212	126057220	1
507	16	90126985	90141881	17	15690463	15699900	1
508	17	6001	1229603	11	75590492	76533579	1
509	17	1247786	4513186	11	72201864	75579130	-1
510	17	4534899	6733643	11	70158049	72173318	1
511	17	6797161	15619424	11	62594351	70135899	-1
512	17	15811885	16472651	11	62032815	62545529	1
513	17	16924580	18257135	11	59449637	60617914	1
514	17	18768555	19646646	11	61027084	61570592	-1
515	17	19677471	20206307	11	61589156	62023184	1
516	17	20677779	20728288	11	86263838	86286882	-1
517	17	20906341	20946834	11	60967970	60988934	1
518	17	21073236	21323183	11	60657423	60886771	1
519	17	21407866	21408050	7	133443265	133443449	-1
520	17	25557936	28853791	11	76540142	79115667	-1
521	17	29059095	29103386	X	75651121	75652807	1
522	17	29109843	29326178	11	79860116	80012564	1
523	17	29379672	30328053	11	79120596	79847605	1
524	17	30469728	34396691	11	80022805	83443457	1
525	17	34849786	36186726	11	83609659	84726789	-1
526	17	36189859	36190135	11	83606936	83607212	1
527	17	36375102	42639438	11	97119590	102470180	1
528	17	42662004	42706054	11	102472033	102509435	-1
529	17	42733661	43555515	11	102526776	103258590	1
530	17	43710418	44300652	11	103843010	104328457	1
531	17	44719816	45104946	11	103465875	103772505	-1
532	17	45195074	45492100	11	104363842	104610851	1
533	17	45654382	58041884	11	86298358	97112087	-1
534	17	58121005	58156948	11	83566986	83595144	-1
535	17	58206396	60247808	11	84747389	86251279	1
536	17	60380981	62720629	11	104896329	106829269	1
537	17	63007096	66057843	11	106837710	109260911	-1
538	17	66246344	81147758	11	109290131	121665763	1
539	18	158531	598800	18	9582935	10030088	-1
540	18	619249	645101	17	3088203	3094833	-1
541	18	657871	673008	5	30387526	30399978	-1
542	18	688799	878071	5	32870730	33008850	-1
543	18	878120	2563862	17	93565164	95143338	1
544	18	2572992	9954841	17	65929376	71875067	-1
545	18	10203139	11284688	18	62863833	63673446	1
546	18	11412981	11518772	18	63736629	63794114	1
547	18	11689553	13916228	18	67248172	68589616	1
548	18	18529853	41057620	18	10064550	31720340	1
549	18	41411025	54244242	18	68653669	80102143	-1
550	18	54270053	58227478	18	63823754	67172159	1
551	18	58332258	58332712	3	86859187	86859633	1
552	18	58366332	65941212	1	105714613	114244633	1
553	18	66340932	78005242	18	80243800	90712647	-1
554	19	282278	2813232	10	78990339	80544728	1
555	19	2989549	4171426	10	80548446	81056972	-1
556	19	4174918	4219762	10	81085399	81107895	1
557	19	4234662	6937417	17	56095606	57618358	1
558	19	6960328	6963724	17	55953552	55958004	-1
559	19	7112370	8326852	8	3151037	4523642	1
560	19	8367103	8808899	17	33570063	33985609	-1
561	19	8923279	9018495	9	18261999	18391328	1
562	19	9204220	9204813	9	18559186	18559779	-1
563	19	9213366	9213609	9	19143217	19143460	-1
564	19	9213666	11688591	9	19282430	21935148	1
565	19	11696089	11696230	7	49381418	49381552	-1
566	19	12395314	12395845	5	130129021	130129555	-1
567	19	12395856	12395999	11	32085562	32085705	1
568	19	12754107	12754371	13	62486498	62486762	-1
569	19	12759979	14677745	8	86094730	87619682	-1
570	19	14938329	14939035	16	16673348	16674054	1
571	19	14951800	15252850	10	77982379	78498436	-1
572	19	15270452	15739634	17	32257774	32665284	1
